user_name,login_auth_attempts,failed_logins,hosts_accessed,processes_started,privileged_actions,mapped_credentials
User441284,1101,0,4,134,0,544
User441285,0,0,12,23,0,0
User441297,386,0,7,189,1,191
User441340,1367,0,4,1,2,896
User441504,446,0,4,7,2,238
User441644,2,0,2,16,0,0
User441896,1772,0,5,113,4,1116
User441933,326,0,5,125,0,96
User442106,79,2,4,0,0,6
User442147,11285,0,7,122,0,5642
User442188,520,0,3,35,0,278
User442241,473,0,3,96,0,261
User442292,518,0,5,29,0,251
User442328,583,0,7,72,6,302
User442407,2283,5,7,0,0,1192
User442605,909,0,7,43,0,520
User442685,1025,0,3,20,0,504
User442690,870,0,5,11,2,463
User442825,1139,0,7,32,4,602
User442876,1151,0,7,108,1,614
User443242,1119,0,4,13,0,570
User443320,169,0,6,39,0,93
User443340,14,0,1,0,0,14
User443363,1721,0,2,0,0,860
User443379,295,0,4,78,0,156
User443441,778,0,5,17,0,448
User443625,403,0,3,44,0,206
User443788,2507,0,8,70,0,1277
User443796,735,0,5,112,16,383
User443805,1918,0,2,0,0,21
User443881,90,0,1,0,0,6
User444048,1450,0,2,0,2,1037
User444337,353,0,5,36,0,197
User444350,839,0,10,115,8,453
User444368,1244,0,5,59,0,704
User444539,5042,0,6,76,0,2536
User444547,10,0,1,0,0,10
User444557,1429,0,5,93,0,732
User444779,1375,0,7,147,0,775
User445121,16,0,1,0,0,16
User445189,609,0,6,77,23,327
User445261,2609,0,7,278,7,1545
User445288,294,0,1,0,0,3
User445325,668,0,11,139,0,381
User445538,1205,0,3,6,0,841
User445622,595,0,11,75,0,291
User445803,1214,0,6,97,9,622
User446173,1104,0,4,40,0,760
User446541,342,0,1,0,0,342
User446659,526,0,5,33,0,317
User446796,254,0,2,0,0,122
User446850,2386,1,6,20,0,1301
User446969,21,0,1,0,0,21
User446987,195,0,2,0,0,117
User446998,2645,0,4,3,1,1354
User447020,795,0,5,15,1,443
User447142,2,0,1,0,0,2
User447167,197,0,3,86,0,112
User447278,1127,0,4,18,1,596
User447458,1424,0,6,8,0,1187
User447506,181,0,3,67,0,92
User447518,1575,0,7,49,0,953
User447523,875,0,5,103,10,468
User447527,397,0,1,0,0,0
User447623,24,0,1,0,0,24
User447630,1241,0,10,31,0,731
User447766,1753,0,9,87,3,935
User448052,38,0,3,1,0,21
User448256,3470,0,6,584,5,1823
User448487,493,0,5,146,0,295
User448814,0,0,1,29,0,0
User448900,234,0,5,0,0,135
User448912,2,0,1,0,0,2
User449006,1401,0,1,0,0,1401
User449100,1080,0,23,243,24,551
User449630,0,0,1,14,0,0
User449909,65,0,1,0,0,12
User449924,3409,0,6,45,0,1734
User450039,2034,0,7,84,6,1589
User450069,46,0,1,0,0,0
User450227,113,0,5,72,0,67
User450461,1,0,1,0,0,0
User450470,2226,0,7,130,1,1226
User450506,258,0,4,19,12,134
User450804,754,0,3,2,0,505
User450829,683,0,3,54,0,359
User450916,1415,0,5,339,6,781
User451097,282,0,3,0,0,257
User451171,979,0,2,0,0,492
User451316,4242,0,5,12,0,2163
User451342,1269,0,6,57,0,821
User451376,175,0,6,40,0,95
User451410,925,0,4,13,1,646
User451411,1122,2,11,371,0,604
User451493,1215,0,7,182,0,680
User451496,586,0,2,0,0,294
User451536,547,0,4,26,4,294
User451666,1066,6,4,74,0,589
User451677,505,0,3,47,16,252
User451705,101,0,2,6,0,3
User451746,13,0,1,0,0,13
User451985,557,0,4,71,0,274
User452271,720,0,5,64,8,426
User452437,1869,0,12,83,12,1014
User452510,678,0,5,5,0,383
User452674,459,0,4,29,0,216
User452708,637,0,6,30,6,470
User452748,1332,0,1,0,0,1332
User452868,4471,0,4,10,0,2249
User452941,752,0,8,93,0,395
User453222,692,0,2,0,0,359
User453312,523,0,6,29,0,267
User453313,12,0,1,0,0,12
User453390,733,0,12,143,1,331
User453410,3,0,1,0,1,0
User453580,338,0,7,76,0,169
User454036,2,0,1,0,0,2
User454201,1812,29,8,85,5,1029
User454327,330,0,5,49,0,183
User454549,659,0,8,353,25,287
User454689,236,0,1,0,0,236
User454866,226,0,7,93,0,130
User454920,1372,0,7,72,16,748
User454956,763,0,5,5400,2,414
User455127,163,0,6,21,0,92
User455143,2,0,1,0,0,2
User455264,503,0,6,32,0,263
User455615,720,0,7,315,0,288
User455628,130,0,1,0,0,130
User455723,554,5,3,72,0,296
User455753,91,0,4,37,0,49
User456023,270,0,4,15,8,153
User456142,6454,0,7,25952,1,3235
User456157,121,0,3,56,0,66
User456553,522,0,4,30,0,278
User456961,98,0,5,9,0,61
User457002,712,0,8,427,0,379
User457021,3166,0,6,72,2,1802
User457445,14,0,2,0,0,12
User457556,2,0,1,0,1,0
User457575,293,0,7,85,0,152
User457617,7,0,2,157,1,3
User457678,23582,0,9,166,20,11627
User457721,492,0,1,0,0,492
User457873,605,0,3,0,0,467
User457884,2951,0,2,0,0,3
User457913,192,0,5,97,0,117
User457927,598,4,7,75,0,334
User458211,789,0,9,110,1,433
User458361,1224,0,3,29,0,644
User458422,399,0,7,51,0,215
User458506,2892,0,6,143,9,1742
User458576,15,0,1,0,0,15
User458586,0,0,1,12,0,0
User458648,429,0,5,0,0,224
User458769,127,0,6,61,0,67
User458776,642,0,8,35,1,511
User458904,172,0,2,0,0,8
User458922,1057,0,7,77,0,620
User458934,3,0,1,9,0,0
User459030,416,0,5,57,0,216
User459202,3810,0,2,0,0,1346
User459605,280,0,2,0,0,155
User459667,4,0,2,3,2,0
User460051,966,0,6,29,0,545
User460067,953,0,5,66,0,488
User460312,131,0,5,34,0,76
User460521,387,0,8,64,0,218
User460540,1026,0,13,176,1,495
User460859,835,0,5,26,6,575
User460887,6636,0,7,55,8,3354
User461029,322,0,5,159,0,177
User461114,458,0,5,20,2,313
User461165,1176,0,6,0,1,653
User461264,318,0,1,0,0,318
User461284,65,0,1,0,0,9
User461308,1304,0,8,61,1,667
User461342,3267,0,1,0,0,0
User461359,1298,0,5,59,0,689
User461563,1730,0,1,0,0,6
User461716,8,0,1,0,0,8
User461766,1463,0,11,217,0,813
User461881,1924,0,9,199,4,1098
User461899,854,0,7,83,0,433
User462030,189,0,4,64,1,104
User462241,9,0,1,0,0,9
User462348,466,0,4,30,3,232
User462620,762,0,6,109,0,420
User462663,655,0,1,0,0,2
User462673,248,0,4,14,0,169
User462751,1017,0,6,55,8,684
User462805,620,0,2,0,0,331
User462863,1608,0,8,65,0,1023
User463066,2,0,1,0,0,2
User463328,4,0,1,68,2,0
User463465,987,0,6,76,3,553
User463469,736,0,6,29,0,381
User463608,24,0,2,0,0,12
User463695,82,0,1,0,0,0
User463810,625,0,6,184,1,327
User463870,118,0,3,15,0,71
User463916,335,0,1,0,0,335
User463971,486,0,4,51,0,417
User464189,1887,0,6,118,0,1075
User464287,661,0,5,41,0,360
User464482,360,0,1,0,120,0
User464601,1528,0,8,150,0,773
User464652,695,0,4,7,0,365
User464779,992,0,4,160,0,582
User464851,211,0,3,11,0,112
User464959,4717,0,2,0,0,2317
User464979,14,0,1,0,0,14
User465083,860,0,3,0,0,427
User465201,729,0,6,38,0,383
User465256,177,0,1,0,0,177
User465306,759,0,9,85,0,390
User465309,502,0,3,32,1,268
User465464,517,0,4,0,0,281
User465482,732,0,6,109,14,452
User465493,420,0,4,3,0,377
User465843,1026,0,6,14,13,568
User466129,5,0,1,0,0,5
User466213,49,0,2,1,7,14
User466220,597,0,1,0,0,28
User466322,0,0,1,30,0,0
User466737,42,0,1,0,0,3
User466739,2,0,2,29,0,2
User466888,562,0,4,18,0,287
User466971,445,0,6,38,0,231
User467024,8,0,2,0,0,0
User467268,12838,0,4,69,1,6634
User467345,587,0,3,13,0,291
User467491,2567,0,8,29,2,1388
User467989,1059,0,4,227,1,585
User468021,1479,0,1,0,0,1479
User468088,20905,0,7,64,0,10455
User468214,2,0,1,0,1,0
User468331,658,0,3,36,0,348
User468416,47,0,1,0,0,47
User468489,58,0,1,0,0,0
User468592,1600,0,7,303,8,896
User468662,1069,0,8,49,0,669
User468768,55,0,1,0,0,55
User468859,29,0,3,3,0,11
User468876,2134,0,7,141,0,1265
User468907,1332,0,8,12,0,692
User468926,132,0,6,38,3,76
User468950,6,0,1,14,1,0
User469095,802,0,6,108,15,552
User469224,7695,0,6,166,2,3865
User469800,661,0,7,5,0,354
User469817,1662,0,3,52,1,857
User469927,127,0,2,0,0,6
User470084,1107,0,4,23,0,609
User470159,764,0,5,81,0,401
User470362,727,0,6,215,0,387
User470661,1788,0,7,28,14,968
User470838,1874,0,6,6,1,1011
User470933,528,0,6,43,0,371
User470985,1634,0,5,14108,9,868
User471219,2019,0,1,0,0,3
User471464,1697,0,2,0,0,850
User471800,12,0,1,11,3,5
User472007,662,0,6,93,5,330
User472419,210,0,6,89,0,122
User472462,73,0,4,44,1,43
User472892,78,34,2,105,0,68
User473078,854,0,5,92,13,638
User473206,417,0,5,59,0,209
User473294,158,0,3,29,0,98
User473321,1131,0,6,79,0,564
User473480,875,0,6,89,11,604
User473671,70,0,3,1,0,41
User473718,322,0,2,0,0,177
User473824,55,0,1,0,0,0
User473972,1264,0,3,600,0,638
User474013,3358,0,5,0,0,2019
User474087,11,0,2,14,0,0
User474127,92,0,1,0,0,0
User474417,67,0,1,0,0,0
User474435,9,0,1,0,0,9
User474584,39,0,2,3,0,25
User474651,639,0,6,207,0,346
User474734,883,0,6,51,0,463
User474777,433,0,6,46,18,256
User475186,3284,0,10,267,0,1034
User475364,5424,0,15,411,468,2753
User475581,436,0,4,2,1,234
User475680,938,0,4,14,0,523
User475790,15,0,1,0,0,15
User475802,221,0,7,179,0,122
User475887,1332,0,10,132,0,780
User476212,715,0,5,62,13,355
User476229,2823,0,4,0,0,571
User476292,1011,0,5,45,0,681
User476473,194,0,4,59,3,97
User476568,807,0,2,0,0,120
User476685,297,0,6,62,2,165
User476751,396,0,6,79,4,216
User476904,760,0,3,5,0,405
User476978,1425,0,5,17,8,904
User477066,354,0,1,0,0,354
User477128,434,0,1,0,0,231
User477154,513,0,3,1,0,266
User477314,1163,0,9,64,0,783
User477447,12,0,1,0,0,12
User477675,755,0,6,68,0,422
User477767,616,0,2,0,0,403
User477986,19,1,5,82,4,9
User478172,1646,0,9,36,0,1018
User478305,3976,0,5,27,2,2009
User478637,1128,0,4,63,0,761
User478946,2691,0,2,0,0,3
User479051,1329,0,4,126,0,844
User479059,962,0,3,14,0,661
User479463,442,0,5,107,0,217
User479839,484,0,4,2,0,258
User480259,717,0,7,52,2,399
User480350,593,0,6,94,0,515
User480398,6,0,1,0,0,6
User480439,1441,0,10,121,3,910
User481241,4287,0,6,60,4,2168
User481431,374,0,5,86,3,197
User481692,1335,0,13,137,8,686
User481742,803,0,6,75,0,390
User481880,252,0,7,68,3,131
User481911,855,0,3,0,1,542
User482007,652,0,4,78,8,341
User482079,618,0,6,2,0,355
User482142,1164,0,3,14,0,787
User482450,8011,0,8,74,3,4077
User482634,2214,0,1,0,0,2214
User482675,52,0,2,0,0,26
User482737,884,0,8,126,0,467
User483109,270,0,1,0,0,270
User483238,906,0,5,29,0,656
User483254,2939,0,1,0,0,2939
User483617,559,0,10,175,8,310
User483797,1135,0,5,4,6,674
User483822,792,0,5,73,0,417
User483985,806,0,7,69,0,437
User484382,2,0,1,0,0,2
User484899,1763,0,7,61,8,1130
User484905,10337,0,4,102,7,5264
User485069,263,0,6,54,10,138
User485440,141,0,3,65,0,78
User485468,126,0,5,36,0,69
User485470,65,0,1,0,0,2
User485665,700,0,3,152,3,373
User485668,264,0,3,5,0,149
User485676,20,0,1,0,0,20
User485952,10177,0,7,23,0,5268
User486322,355,0,1,0,0,355
User486419,435,0,5,56,0,354
User486522,120,0,5,40,1,70
User486639,210,0,5,49,0,114
User486674,610,0,6,33,0,323
User486765,315,0,6,111,0,191
User486900,1868,0,2,0,0,24
User487000,1074,0,5,109,0,748
User487052,252,0,2,0,0,148
User487057,606,0,6,60,3,461
User487186,473,0,3,46,2,251
User487529,2682,0,8,21,0,1373
User487574,396,0,2,0,0,378
User487635,454,0,6,57,7,337
User487922,1095,0,3,29,0,734
User488073,9,0,1,10,0,0
User488141,299,0,6,55,6,174
User488197,471,0,2,0,0,252
User488287,144,0,5,0,0,72
User488355,841,0,1,0,0,841
User488421,872,1,4,34,0,516
User488639,1221,0,5,141,1,668
User489058,3804,0,1,0,0,0
User489161,2171,0,6,436,0,1087
User489572,10927,0,6,95,1,5706
User489758,137,0,1,0,0,137
User489896,2020,0,3,0,0,995
User489993,348,0,1,0,0,348
User490052,917,0,3,56,5,528
User490190,1642,3,10,78,3,863
User490250,661,0,9,51,1,358
User490263,1997,0,8,173,11,1068
User490278,378,0,6,89,0,229
User490364,1524,0,7,160,0,863
User490482,153,0,7,140,0,74
User490749,312,0,1,0,0,312
User490762,179,0,5,119,0,97
User490857,23,0,1,0,0,23
User490859,1751,0,6,65,6,957
User490911,21,0,1,0,0,21
User490955,593,0,5,30,0,301
User490961,1066,0,7,182,6,718
User490972,289,0,5,42,13,167
User490979,21591,0,7,24,6,11010
User491028,979,0,3,65,0,499
User491034,47,0,1,0,0,17
User491071,706,0,7,138,0,432
User491086,1203,0,6,49,0,699
User491175,742,0,8,42,0,374
User491181,12,6,2,2,0,12
User491237,368,0,4,18,0,197
User491308,6112,0,8,73,1,3083
User491327,760,0,2,0,1,439
User491458,18,0,1,0,0,18
User491470,1312,0,1,0,0,1312
User491553,4915,0,8,57,5,2661
User491925,13,0,2,1,1,4
User491929,8974,0,8,18,5,4742
User491984,1451,0,6,35,1,871
User491994,480,0,5,16,10,242
User492085,722,0,5,16,2,372
User492115,4125,0,8,143,0,2046
User492140,615,0,3,1483,4,341
User492178,288,0,7,86,6,160
User492184,259,0,4,81,3,144
User492264,3860,1,11,22,2,2011
User492606,1836,0,6,35,6,949
User492628,927,0,8,33,1,558
User492761,2281,0,5,81,0,1361
User492879,1,0,1,0,0,1
User492978,165,0,4,37,0,96
User493122,433,0,3,121,2,232
User493128,612,0,7,256,0,365
User493297,15200,2880,6,82,2,6313
User493375,842,0,8,137,25,434
User493460,14608,0,6,43,6,7365
User493469,3812,0,8,532,0,1024
User493598,145,0,5,162,2,76
User493688,1,0,1,0,0,0
User493722,958,0,5,17,1,657
User493761,478,0,4,29,3,227
User493835,869,0,4,21,14,489
User494104,2697,0,7,224,9,1366
User494145,242,0,5,69,0,138
User494212,6246,1,4,29,0,4147
User494249,372,2,3,0,6,17
User494434,53,0,1,0,0,2
User494503,17,6,3,61,1,12
User494547,262,0,3,0,0,84
User494652,2024,0,6,112,0,1002
User494708,511,0,1,0,0,391
User494734,46,0,7,2,1,29
User494759,519,0,5,73,0,274
User494806,127,0,3,84,0,70
User494852,146,0,6,72,0,83
User494874,8999,0,6,62,0,4693
User494933,22,0,1,0,0,3
User494966,12,0,1,0,0,12
User494973,497,0,5,91,0,426
User495171,167,0,6,39,0,96
User495214,1354,0,6,28,4,712
User495233,997,0,7,95,0,624
User495390,853,0,6,57,0,452
User495419,1308,0,9,79,0,399
User495490,562,0,6,29,0,298
User495603,11,0,1,0,0,11
User495744,2973,1,2,0,0,2
User495990,1364,0,1,0,0,1364
User496071,3491,0,8,116,0,1801
User496400,334,0,1,0,0,334
User496565,652,0,2,0,1,374
User496611,4906,97,6,46,8,2718
User496735,991,0,7,141,0,452
User496897,2,0,1,0,0,0
User497079,3862,0,5,53,0,1931
User497107,2629,0,7,31,0,1538
User497319,1680,0,8,63,0,870
User497332,741,0,4,37,0,367
User497422,1093,0,6,110,0,597
User497591,452,0,4,34,0,237
User497889,1783,0,11,147,0,964
User497940,286,0,1,0,0,286
User498125,990,0,11,251,1,547
User498194,168,0,7,83,0,92
User498197,585,0,3,105,2,307
User498268,166,0,4,92,0,94
User498302,77,0,4,654,2,19
User498360,540,0,6,140,0,291
User498453,2476,0,10,90,0,1517
User498455,934,0,8,91,0,483
User498534,502,0,4,0,0,170
User498576,424,0,5,70,1,231
User498944,675,0,6,43,3,241
User499103,9,0,2,0,0,4
User499210,541,0,3,0,0,68
User499341,1292,0,8,54,0,670
User499347,72,0,4,31,0,41
User499350,12,0,1,20,0,0
User499387,445,0,6,220,1,240
User499531,696,0,7,0,0,394
User500129,671,0,5,61,0,349
User500309,337,0,6,86,0,195
User500421,224,0,4,21,0,114
User500596,1137,0,3,402,19,727
User500608,13114,0,5,290,0,6577
User500650,69,0,1,0,0,0
User500724,130,0,3,82,0,74
User500847,4,0,3,3,0,3
User501027,1842,0,9,97,4,1116
User501042,739,0,6,48,2,414
User501180,546,0,4,11,0,293
User501217,1078,0,6,78,0,618
User501371,3970,0,7,49,16,1997
User501383,152,0,6,51,7,85
User501402,50,0,6,15,6,22
User501412,306,0,9,86,0,177
User501546,447,0,3,5,0,239
User501547,807,0,9,104,0,439
User501550,10128,0,8,797,0,5109
User501589,2,0,1,0,0,2
User501778,464,0,6,75,0,249
User501798,1819,0,5,5,0,933
User501827,8201,0,5,80,0,4146
User501967,309,0,3,0,0,175
User502065,1209,0,7,1161,0,603
User502282,313,0,2,0,0,156
User502696,306,0,3,72,2,160
User502826,216,0,4,0,0,70
User503021,71,0,1,0,0,5
User503077,611,0,5,17,0,328
User503260,254,0,6,42,11,122
User503272,1278,0,4,16,2,820
User503367,60,0,2,0,0,41
User503419,698,0,6,62,0,382
User503453,2,0,1,0,0,2
User503677,968,0,3,0,0,92
User503738,814,0,7,72,6,439
User503901,3711,0,7,23,0,2090
User503925,4817,0,8,104,0,2439
User504176,1061,0,7,22,2,703
User504319,29,0,1,0,0,2
User504358,101,0,4,6,0,55
User504381,124,0,5,42,0,70
User504416,220,0,1,0,0,220
User504533,267,0,2,0,0,146
User504738,2,0,1,0,0,2
User504739,1547,0,6,188,0,919
User504749,1084,0,4,54,2,609
User504828,569,0,9,51,1,296
User504836,379,0,3,15,3,209
User504897,70,0,4,30,0,43
User505154,352,0,1,0,0,352
User505563,4,0,1,68,1,0
User505746,302,0,1,0,0,302
User505858,16,0,1,0,0,16
User505997,15,0,1,0,0,15
User506012,630,0,4,8,6,384
User506067,68,0,2,0,0,6
User506089,1339,0,5,64,0,762
User506232,5033,1,7,200,1,2712
User506263,1014,0,9,106,5,522
User506392,550,0,4,55,2,323
User506393,229,0,4,43,0,123
User506485,3095,0,4,0,2,1585
User506569,2,0,1,0,0,2
User506574,541,0,6,26,0,383
User506711,671,0,6,42,9,341
User506790,1862,786,9,234,2,1572
User506809,507,0,2,0,0,296
User507149,340,0,4,44,0,186
User507195,3256,0,5,17,4,1800
User507522,16,0,1,0,0,16
User507616,1026,0,3,95,7,713
User507772,1382,0,6,57,0,928
User507827,3306,0,13,145,0,1758
User507842,1490,0,1,0,0,0
User507980,868,0,5,41,0,607
User507989,1240,0,2,0,0,1194
User508233,911,0,11,122,0,594
User508276,914,0,7,58,3,649
User508517,803,0,6,103,7,422
User508552,500,0,4,29,0,273
User509084,854,0,6,0,1,616
User509091,2,0,1,0,0,2
User509175,85,0,1,0,0,0
User509185,45,0,2,2,0,28
User509297,9,0,1,0,0,9
User509463,2477,0,5,52,2,1248
User509478,158,0,1,0,0,158
User509577,65,0,3,20,0,36
User509622,406,0,3,29,0,213
User509746,169,0,1,0,0,31
User509773,42,0,1,0,0,42
User509779,767,0,8,31,0,419
User510145,730,0,6,41,0,385
User510494,1913,0,7,29,0,951
User510553,1298,0,5,24,5,633
User510567,1712,0,7,89,0,884
User510804,448,0,5,27,0,229
User510805,7,0,1,0,0,7
User510870,1866,0,4,48,0,846
User511082,780,0,3,0,0,411
User511110,635,0,3,2,1,322
User511238,13767,0,7,37,2,6893
User511284,1832,0,5,31,4,940
User511544,1212,0,6,53,1,749
User511566,162,0,1,0,0,18
User511703,3883,0,5,189,0,1969
User511954,735,0,8,103,13,378
User512087,626,0,6,91,2,334
User512232,402,0,8,139,0,229
User512474,2911,0,6,661,3,263
User512491,6363,0,6,15,0,3410
User512636,1463,0,11,1064,1,955
User512695,479,0,3,67,0,259
User512770,1128,0,5,32,6,596
User512784,272,0,5,160,4,138
User512806,3939,0,8,99,7,1982
User512857,404,0,1,0,0,263
User512877,480,0,1,0,0,311
User513006,1506,0,8,63,2,762
User513060,14026,0,6,40,0,7174
User513132,838,0,7,198,0,489
User513276,2,0,1,0,0,2
User513407,3451,0,4,37,0,1731
User513533,1054,0,5,373,0,762
User513561,36,0,2,13,0,25
User513650,2221,0,4,0,0,1323
User513675,2,0,1,0,0,2
User513690,652,0,4,59,0,512
User513841,74,0,1,0,0,13
User514117,31,0,1,0,0,0
User514203,404,0,4,26,0,377
User514222,763,0,5,59,0,505
User514319,626,0,3,110,0,330
User514356,187,0,6,80,2,109
User514418,478,0,4,5,0,234
User514439,694,0,2,0,0,440
User514457,491,0,1,0,0,419
User514808,406,0,1,0,0,406
User515130,1094,0,5,30,0,614
User515203,4,0,1,0,0,4
User515245,766,0,6,49,1,394
User515356,34728,17264,4,42,2,34659
User515573,2779,0,1,0,0,2739
User515610,1359,0,6,116,5,892
User515614,492,0,3,36,6,262
User515694,295,0,3,48,0,139
User515741,710,0,6,51,0,362
User515744,3655,0,3,12,0,3622
User515752,4126,0,6,73,0,2101
User515906,0,0,4,84,0,0
User515934,511,0,4,7,0,266
User516199,20,0,1,0,0,0
User516309,248,0,5,57,2,155
User516497,251,0,9,139,2,144
User516568,186,0,5,43,8,96
User516651,474,0,6,131,0,214
User516739,19142,3,12,52,16,11225
User516761,169,0,7,56,1,93
User516818,298,0,1,0,0,3
User516821,74,0,4,6,0,39
User517044,312,0,4,157,6,169
User517086,4058,0,1,0,0,419
User517161,721,0,6,103,13,402
User517162,2996,0,5,94,0,1530
User517212,250,0,6,195,0,137
User517219,1323,0,8,176,0,892
User517266,402,0,8,310,3,174
User517416,1333,0,8,139,1,676
User517613,1192,0,6,67,0,809
User517655,7323,0,6,211,0,3743
User517696,789,0,2,0,0,449
User517859,614,0,2,0,0,360
User517885,279,0,5,36,0,164
User517939,2180,0,3,0,0,1117
User517946,1116,0,5,38,6,775
User517947,1046,0,9,41,9,682
User518323,1987,0,2,0,1,992
User518421,426,0,6,196,3,235
User518469,1770,0,8,56,0,1259
User518618,215,0,3,18,0,182
User518772,687,0,2,0,0,259
User518776,1023,0,3,3,2,527
User518795,983,0,6,16,6,528
User518836,1641,0,5,5,0,787
User518982,713,0,7,37,0,359
User519067,927,0,5,40,0,667
User519193,1104,0,6,107,0,537
User519270,2,0,1,0,0,2
User519544,1040,0,6,9,0,551
User519746,48,0,1,0,0,48
User519777,940,0,5,46,6,469
User519889,722,0,1,0,0,0
User520106,613,0,6,115,0,329
User520539,636,0,2,0,0,275
User520576,1123,0,7,126,0,758
User520739,1851,0,8,30,3,1116
User520826,548,0,6,159,0,290
User520975,89,0,3,54,0,49
User521053,7305,0,5,61,0,3682
User521182,2,0,1,0,0,2
User521231,130,0,3,66,0,75
User521285,570,0,10,84,0,443
User521503,461,0,7,137,10,255
User521612,6026,0,5,47,6,3054
User521707,7470,0,5,90,9,3739
User521775,505,0,3,663,2,280
User521852,760,0,1,0,0,760
User522003,539,0,3,11,0,281
User522051,861,0,3,25,0,455
User522230,714,0,5,62,0,383
User522294,28,0,1,0,0,28
User522303,1370,0,2,0,1,741
User522332,1323,0,4,0,0,708
User522359,609,0,3,82,1,330
User522375,672,0,9,53,6,357
User522629,737,0,5,68,0,415
User522786,552,0,4,29,0,317
User522808,27,2,2,149,7,4
User522811,20,0,1,0,0,3
User522851,1258,0,7,52,5,653
User523107,176,0,2,0,0,99
